image,category,tags
22093.jpg,Shoes,"['summer', 'fitted', 'Casual Shoes', 'casual', 'brown']"
5939.jpg,Shoes,"['white', 'Casual Shoes']"
38522.jpg,Shoes,"['sporty', 'Casual Shoes', 'white', 'regular']"
44776.jpg,Shoes,"['black', 'red', 'Casual Shoes']"
13114.jpg,Shoes,"['summer', 'casual', 'white', 'Casual Shoes']"
3563.jpg,Shoes,"['black', 'casual', 'Casual Shoes', 'grey']"
12985.jpg,Shoes,"['casual', 'summer', 'green', 'Casual Shoes']"
21750.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
19354.jpg,Shoes,"['sporty', 'white', 'Casual Shoes']"
22173.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
32743.jpg,Shoes,"['black', 'Casual Shoes', 'brown']"
4436.jpg,Shoes,"['black', 'summer', 'green', 'white', 'casual', 'Casual Shoes', 'pink', 'brown']"
49062.jpg,Shoes,"['summer', 'blue', 'Casual Shoes', 'casual', 'white']"
5682.jpg,Shoes,"['loose', 'sporty', 'Casual Shoes', 'brown']"
12998.jpg,Shoes,"['black', 'Casual Shoes', 'green', 'casual']"
24300.jpg,Shoes,"['summer', 'blue', 'Casual Shoes', 'casual', 'white']"
39303.jpg,Shoes,"['Casual Shoes', 'green', 'red', 'brown']"
12426.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
47682.jpg,Shoes,"['black', 'casual', 'Casual Shoes', 'grey']"
17033.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
2496.jpg,Shoes,"['Casual Shoes', 'black', 'casual', 'white', 'regular']"
59176.jpg,Shoes,"['green', 'Casual Shoes']"
7822.jpg,Shoes,"['Casual Shoes', 'grey']"
3586.jpg,Shoes,"['summer', 'Casual Shoes', 'black', 'casual', 'white']"
3790.jpg,Shoes,"['black', 'summer', 'white', 'Casual Shoes']"
13064.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
22103.jpg,Shoes,"['summer', 'Casual Shoes', 'black', 'casual', 'white']"
22721.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
24121.jpg,Shoes,"['sporty', 'fitted', 'white', 'Casual Shoes']"
5037.jpg,Shoes,"['summer', 'casual', 'white', 'Casual Shoes']"
33532.jpg,Shoes,"['Casual Shoes', 'grey']"
14483.jpg,Shoes,"['summer', 'Casual Shoes', 'casual', 'green', 'white']"
13927.jpg,Shoes,"['summer', 'red', 'Casual Shoes', 'loose', 'casual']"
17699.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
4735.jpg,Shoes,"['Casual Shoes', 'white', 'brown']"
3546.jpg,Shoes,"['black', 'Casual Shoes']"
40789.jpg,Shoes,"['green', 'elegant', 'Casual Shoes']"
3802.jpg,Shoes,"['sporty', 'blue', 'Casual Shoes', 'grey']"
34743.jpg,Shoes,"['Casual Shoes', 'brown']"
40457.jpg,Shoes,"['Casual Shoes', 'casual', 'red', 'brown']"
6469.jpg,Shoes,"['Casual Shoes', 'casual', 'yellow', 'brown']"
44435.jpg,Shoes,"['black', 'casual', 'Casual Shoes', 'slim']"
39964.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
31213.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
15268.jpg,Shoes,"['casual', 'Casual Shoes', 'purple']"
6735.jpg,Shoes,"['blue', 'casual', 'Casual Shoes']"
17707.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
14504.jpg,Shoes,"['summer', 'Casual Shoes', 'black', 'casual', 'white']"
8962.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
40687.jpg,Shoes,"['fitted', 'white', 'Casual Shoes']"
6636.jpg,Shoes,"['casual', 'red', 'Casual Shoes', 'white']"
43893.jpg,Shoes,"['black', 'Casual Shoes', 'formal']"
38777.jpg,Shoes,"['Casual Shoes', 'brown']"
22836.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
24190.jpg,Shoes,"['sporty', 'white', 'Casual Shoes']"
9204.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
17035.jpg,Shoes,"['casual', 'Casual Shoes']"
50422.jpg,Shoes,"['Casual Shoes', 'fitted', 'casual', 'brown']"
12816.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
56655.jpg,Shoes,"['casual', 'blue', 'Casual Shoes']"
36432.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
49354.jpg,Shoes,"['red', 'Casual Shoes']"
7365.jpg,Shoes,"['black', 'casual', 'red', 'Casual Shoes']"
5693.jpg,Shoes,"['black', 'Casual Shoes']"
4270.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
40458.jpg,Shoes,"['casual', 'blue', 'red', 'Casual Shoes']"
33830.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
12511.jpg,Shoes,"['Casual Shoes', 'casual', 'red', 'brown']"
13907.jpg,Shoes,"['casual', 'Casual Shoes', 'grey']"
59945.jpg,Shoes,"['blue', 'casual', 'Casual Shoes']"
53729.jpg,Shoes,"['black', 'casual', 'red', 'Casual Shoes']"
31217.jpg,Shoes,"['casual', 'red', 'Casual Shoes']"
6435.jpg,Shoes,"['summer', 'blue', 'white', 'Casual Shoes']"
38783.jpg,Shoes,"['Casual Shoes', 'casual', 'green', 'brown']"
49499.jpg,Shoes,"['black', 'Casual Shoes']"
4069.jpg,Shoes,"['summer', 'Casual Shoes', 'loose', 'casual', 'brown']"
24719.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
3498.jpg,Shoes,"['sporty', 'blue', 'white', 'Casual Shoes']"
3812.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
7263.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
4501.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
3597.jpg,Shoes,"['summer', 'Casual Shoes', 'casual', 'green', 'white']"
24454.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
45864.jpg,Shoes,"['fitted', 'white', 'Casual Shoes']"
26636.jpg,Shoes,"['white', 'Casual Shoes']"
4852.jpg,Shoes,"['white', 'Casual Shoes', 'purple']"
24726.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
40737.jpg,Shoes,"['summer', 'casual', 'blue', 'Casual Shoes']"
13379.jpg,Shoes,"['summer', 'casual', 'Casual Shoes', 'grey']"
33840.jpg,Shoes,"['black', 'sporty', 'Casual Shoes']"
14480.jpg,Shoes,"['summer', 'blue', 'Casual Shoes', 'casual', 'white']"
7722.jpg,Shoes,"['blue', 'casual', 'white', 'Casual Shoes']"
9030.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
44748.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
49468.jpg,Shoes,"['red', 'Casual Shoes']"
6362.jpg,Shoes,"['summer', 'blue', 'Casual Shoes', 'loose', 'casual']"
39741.jpg,Shoes,"['green', 'Casual Shoes']"
39980.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
44737.jpg,Shoes,"['Casual Shoes', 'fitted', 'casual', 'brown']"
5689.jpg,Shoes,"['black', 'casual', 'loose', 'Casual Shoes']"
20729.jpg,Shoes,"['Casual Shoes', 'yellow']"
57531.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
4139.jpg,Shoes,"['black', 'Casual Shoes']"
59938.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
15736.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
49608.jpg,Shoes,"['summer', 'red', 'Casual Shoes']"
15852.jpg,Shoes,"['casual', 'Casual Shoes', 'grey']"
26635.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
6807.jpg,Shoes,"['waterproof', 'Casual Shoes', 'yellow', 'casual', 'white']"
13066.jpg,Shoes,"['red', 'Casual Shoes', 'grey', 'casual', 'white']"
37242.jpg,Shoes,"['black', 'summer', 'casual', 'Casual Shoes']"
15504.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
7754.jpg,Shoes,"['black', 'red', 'Casual Shoes']"
39278.jpg,Shoes,"['Casual Shoes', 'red', 'brown']"
50421.jpg,Shoes,"['Casual Shoes', 'blue', 'formal']"
12919.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
56662.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
39976.jpg,Shoes,"['Casual Shoes', 'brown']"
12519.jpg,Shoes,"['Casual Shoes', 'casual', 'red', 'yellow']"
44758.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
31692.jpg,Shoes,"['Casual Shoes', 'summer', 'brown']"
9013.jpg,Shoes,"['Casual Shoes', 'brown']"
39979.jpg,Shoes,"['Casual Shoes', 'casual', 'yellow', 'grey']"
3590.jpg,Shoes,"['black', 'summer', 'blue', 'white', 'Casual Shoes', 'formal']"
5687.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
36415.jpg,Shoes,"['black', 'Casual Shoes']"
3587.jpg,Shoes,"['casual', 'red', 'Casual Shoes']"
44238.jpg,Shoes,"['casual', 'red', 'Casual Shoes', 'white']"
20697.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
49371.jpg,Shoes,"['Casual Shoes', 'brown']"
4438.jpg,Shoes,"['black', 'summer', 'casual', 'white', 'yellow', 'Casual Shoes']"
37247.jpg,Shoes,"['black', 'summer', 'casual', 'Casual Shoes']"
12926.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
54520.jpg,Shoes,"['white', 'Casual Shoes']"
26633.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
4184.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
2987.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
20856.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
6806.jpg,Shoes,"['Casual Shoes', 'casual', 'green', 'brown']"
21570.jpg,Shoes,"['summer', 'Casual Shoes', 'loose', 'white', 'sporty']"
36467.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
5937.jpg,Shoes,"['black', 'Casual Shoes']"
9220.jpg,Shoes,"['casual', 'red', 'Casual Shoes']"
43379.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
5932.jpg,Shoes,"['white', 'Casual Shoes']"
9815.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
47236.jpg,Shoes,"['Casual Shoes', 'brown']"
15715.jpg,Shoes,"['casual', 'Casual Shoes', 'purple']"
26658.jpg,Shoes,"['black', 'sporty', 'Casual Shoes', 'regular']"
17696.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
57512.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
26643.jpg,Shoes,"['casual', 'red', 'Casual Shoes']"
25488.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
13127.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
3235.jpg,Shoes,"['black', 'blue', 'white', 'Casual Shoes']"
23906.jpg,Shoes,"['Casual Shoes', 'white', 'formal']"
56658.jpg,Shoes,"['casual', 'blue', 'Casual Shoes']"
17706.jpg,Shoes,"['blue', 'Casual Shoes', 'grey', 'black', 'casual']"
34858.jpg,Shoes,"['Casual Shoes', 'formal', 'grey']"
32941.jpg,Shoes,"['black', 'Casual Shoes']"
17691.jpg,Shoes,"['blue', 'red', 'Casual Shoes', 'grey', 'casual']"
3694.jpg,Shoes,"['summer', 'green', 'white', 'Casual Shoes']"
22838.jpg,Shoes,"['Casual Shoes', 'casual', 'green']"
54528.jpg,Shoes,"['white', 'Casual Shoes']"
30237.jpg,Shoes,"['black', 'Casual Shoes']"
49495.jpg,Shoes,"['green', 'Casual Shoes']"
26560.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
40692.jpg,Shoes,"['blue', 'casual', 'Casual Shoes', 'fitted']"
47122.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
24422.jpg,Shoes,"['black', 'sporty', 'Casual Shoes']"
34755.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
3505.jpg,Shoes,"['sporty', 'blue', 'white', 'Casual Shoes']"
4024.jpg,Shoes,"['Casual Shoes', 'blue', 'casual', 'green']"
14491.jpg,Shoes,"['summer', 'Casual Shoes', 'black', 'casual', 'white']"
44418.jpg,Shoes,"['red', 'Casual Shoes', 'black', 'casual', 'brown']"
5912.jpg,Shoes,"['white', 'Casual Shoes']"
29565.jpg,Shoes,"['Casual Shoes', 'formal', 'brown']"
2398.jpg,Shoes,"['autumn', 'red', 'yellow', 'Casual Shoes', 'black', 'casual', 'regular', 'slim', 'brown']"
2965.jpg,Shoes,"['casual', 'blue', 'white', 'Casual Shoes']"
13369.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
36433.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
22188.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
32556.jpg,Shoes,"['blue', 'casual', 'Casual Shoes']"
26638.jpg,Shoes,"['casual', 'red', 'Casual Shoes']"
10170.jpg,Shoes,"['blue', 'Casual Shoes', 'grey', 'loose', 'casual']"
57509.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
27258.jpg,Shoes,"['black', 'Casual Shoes', 'white', 'formal']"
32942.jpg,Shoes,"['blue', 'Casual Shoes']"
18561.jpg,Shoes,"['blue', 'casual', 'Casual Shoes']"
14577.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
2503.jpg,Shoes,"['summer', 'Casual Shoes', 'loose', 'casual', 'brown']"
12424.jpg,Shoes,"['Casual Shoes', 'grey', 'casual', 'green', 'winter']"
39341.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
9200.jpg,Shoes,"['summer', 'Casual Shoes', 'black', 'casual', 'regular']"
22178.jpg,Shoes,"['blue', 'casual', 'Casual Shoes']"
2830.jpg,Shoes,"['red', 'Casual Shoes', 'black', 'casual', 'regular']"
6710.jpg,Shoes,"['black', 'casual', 'white', 'Casual Shoes']"
12896.jpg,Shoes,"['casual', 'Casual Shoes', 'blue', 'brown']"
35525.jpg,Shoes,"['pink', 'Casual Shoes']"
35675.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
39643.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
35687.jpg,Shoes,"['blue', 'red', 'Casual Shoes', 'casual', 'white']"
51752.jpg,Shoes,"['black', 'Casual Shoes']"
39965.jpg,Shoes,"['Casual Shoes', 'blue', 'casual', 'brown']"
36429.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
5701.jpg,Shoes,"['black', 'casual', 'loose', 'Casual Shoes']"
6458.jpg,Shoes,"['blue', 'white', 'Casual Shoes']"
3638.jpg,Shoes,"['loose', 'sporty', 'white', 'Casual Shoes']"
49493.jpg,Shoes,"['green', 'Casual Shoes', 'grey']"
12997.jpg,Shoes,"['Casual Shoes', 'casual', 'waterproof', 'brown']"
23804.jpg,Shoes,"['black', 'Casual Shoes']"
6359.jpg,Shoes,"['summer', 'Casual Shoes', 'loose', 'green', 'casual']"
33764.jpg,Shoes,"['sporty', 'Casual Shoes', 'purple']"
59315.jpg,Shoes,"['Casual Shoes', 'yellow']"
3610.jpg,Shoes,"['summer', 'Casual Shoes', 'casual', 'green', 'white']"
9089.jpg,Shoes,"['summer', 'Casual Shoes', 'black', 'casual', 'white']"
40456.jpg,Shoes,"['Casual Shoes', 'casual', 'red', 'brown']"
39270.jpg,Shoes,"['green', 'red', 'Casual Shoes']"
20711.jpg,Shoes,"['Casual Shoes', 'casual', 'red', 'brown']"
42275.jpg,Shoes,"['Casual Shoes', 'formal', 'brown']"
17826.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
6812.jpg,Shoes,"['Casual Shoes', 'yellow']"
57513.jpg,Shoes,"['black', 'Casual Shoes', 'casual', 'brown']"
44767.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
17710.jpg,Shoes,"['black', 'casual', 'red', 'Casual Shoes']"
26551.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
26652.jpg,Shoes,"['blue', 'Casual Shoes']"
8909.jpg,Shoes,"['blue', 'casual', 'Casual Shoes']"
36476.jpg,Shoes,"['red', 'Casual Shoes', 'grey', 'black', 'casual']"
26453.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
36468.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
2369.jpg,Shoes,"['red', 'Casual Shoes', 'casual', 'regular', 'brown']"
5896.jpg,Shoes,"['black', 'Casual Shoes']"
23801.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
44738.jpg,Shoes,"['casual', 'Casual Shoes', 'grey']"
3606.jpg,Shoes,"['summer', 'Casual Shoes', 'black', 'casual', 'white']"
13071.jpg,Shoes,"['black', 'casual', 'red', 'Casual Shoes']"
9211.jpg,Shoes,"['orange', 'casual', 'Casual Shoes']"
24256.jpg,Shoes,"['summer', 'fitted', 'Casual Shoes', 'casual', 'green']"
22872.jpg,Shoes,"['casual', 'Casual Shoes']"
9208.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
5936.jpg,Shoes,"['white', 'Casual Shoes']"
29260.jpg,Shoes,"['blue', 'Casual Shoes']"
47492.jpg,Shoes,"['red', 'Casual Shoes']"
12925.jpg,Shoes,"['blue', 'casual', 'Casual Shoes']"
46337.jpg,Shoes,"['black', 'red', 'waterproof', 'Casual Shoes']"
55623.jpg,Shoes,"['black', 'Casual Shoes']"
13376.jpg,Shoes,"['blue', 'casual', 'Casual Shoes']"
15245.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
18480.jpg,Shoes,"['black', 'Casual Shoes', 'casual', 'regular']"
44756.jpg,Shoes,"['casual', 'Casual Shoes', 'grey']"
33531.jpg,Shoes,"['black', 'Casual Shoes']"
2809.jpg,Shoes,"['red', 'Casual Shoes', 'black', 'casual', 'brown']"
39273.jpg,Shoes,"['green', 'red', 'Casual Shoes']"
39968.jpg,Shoes,"['Casual Shoes', 'brown']"
23917.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
29572.jpg,Shoes,"['Casual Shoes', 'formal', 'grey']"
17711.jpg,Shoes,"['Casual Shoes', 'casual', 'yellow']"
39625.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
19903.jpg,Shoes,"['black', 'sporty', 'Casual Shoes']"
7713.jpg,Shoes,"['black', 'casual', 'Casual Shoes', 'grey']"
43478.jpg,Shoes,"['Casual Shoes', 'casual', 'yellow', 'brown']"
49511.jpg,Shoes,"['Casual Shoes', 'grey']"
35673.jpg,Shoes,"['Casual Shoes', 'blue', 'formal']"
6413.jpg,Shoes,"['pink', 'Casual Shoes']"
25443.jpg,Shoes,"['casual', 'red', 'Casual Shoes']"
49375.jpg,Shoes,"['black', 'Casual Shoes', 'formal']"
25472.jpg,Shoes,"['summer', 'blue', 'Casual Shoes', 'casual', 'white']"
1917.jpg,Shoes,"['Casual Shoes', 'white', 'regular']"
3493.jpg,Shoes,"['Casual Shoes', 'grey', 'black', 'white', 'sporty']"
17759.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
9085.jpg,Shoes,"['Casual Shoes', 'grey']"
18415.jpg,Shoes,"['loose', 'Casual Shoes', 'casual', 'brown']"
49407.jpg,Shoes,"['Casual Shoes', 'brown']"
44765.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
56653.jpg,Shoes,"['casual', 'green', 'Casual Shoes']"
39289.jpg,Shoes,"['black', 'red', 'Casual Shoes']"
3258.jpg,Shoes,"['Casual Shoes', 'red', 'formal', 'white']"
2199.jpg,Shoes,"['sporty', 'blue', 'Casual Shoes']"
50741.jpg,Shoes,"['black', 'red', 'Casual Shoes']"
4134.jpg,Shoes,"['black', 'blue', 'Casual Shoes']"
5704.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
36148.jpg,Shoes,"['black', 'casual', 'Casual Shoes']"
44761.jpg,Shoes,"['casual', 'white', 'Casual Shoes']"
54529.jpg,Shoes,"['black', 'Casual Shoes']"
24251.jpg,Shoes,"['summer', 'fitted', 'Casual Shoes', 'black', 'casual']"
31691.jpg,Shoes,"['Casual Shoes', 'brown']"
49377.jpg,Shoes,"['Casual Shoes', 'brown']"
20685.jpg,Shoes,"['Casual Shoes', 'casual', 'brown']"
39942.jpg,Shoes,"['casual', 'blue', 'Casual Shoes']"
33841.jpg,Shoes,"['white', 'Casual Shoes']"
41469.jpg,Shoes,"['Casual Shoes', 'yellow', 'formal', 'white', 'winter']"
34863.jpg,Shoes,"['Casual Shoes', 'blue', 'formal']"
35432.jpg,Dress,"['pink', 'summer', 'regular']"
31167.jpg,Dress,['blue']
38997.jpg,Dress,"['summer', 'blue', 'white']"
35434.jpg,Dress,"['blue', 'regular', 'winter']"
18168.jpg,Dress,"['pink', 'summer']"
29166.jpg,Dress,"['casual', 'summer', 'blue', 'white']"
35433.jpg,Dress,"['summer', 'blue', 'regular']"
13290.jpg,Dress,"['pink', 'summer']"
34061.jpg,Dress,"['pink', 'summer', 'white', 'regular']"
38998.jpg,Dress,"['pink', 'summer']"
36749.jpg,Dress,"['summer', 'white']"
34113.jpg,Dress,"['pink', 'summer', 'regular']"
2708.jpg,Dress,"['white', 'winter']"
50724.jpg,Dress,"['pink', 'summer', 'blue']"
2699.jpg,Dress,"['pink', 'summer']"
16804.jpg,Dress,"['pink', 'white']"
31130.jpg,Dress,"['summer', 'white', 'yellow', 'regular', 'pink']"
2707.jpg,Dress,"['pink', 'winter']"
2711.jpg,Dress,"['pink', 'summer']"
2710.jpg,Dress,"['summer', 'red', 'white']"
4932.jpg,Dress,"['summer', 'blue', 'casual', 'white', 'regular', 'pink']"
4992.jpg,Dress,"['summer', 'casual', 'white', 'yellow', 'regular']"
52128.jpg,Dress,"['pink', 'summer', 'blue']"
13310.jpg,Dress,"['pink', 'summer', 'white']"
5008.jpg,Dress,"['summer', 'blue', 'casual', 'white', 'regular', 'pink', 'purple']"
33503.jpg,Dress,"['summer', 'white', 'regular']"
43586.jpg,Dress,['blue']
18174.jpg,Dress,"['summer', 'purple']"
34095.jpg,Dress,"['winter', 'blue', 'white', 'regular']"
4991.jpg,Dress,"['summer', 'casual', 'white', 'regular', 'pink']"
50720.jpg,Dress,"['orange', 'winter']"
5566.jpg,Dress,"['pink', 'spring', 'red', 'grey']"
12835.jpg,Dress,"['orange', 'pink']"
41759.jpg,Dress,['blue']
34114.jpg,Dress,"['summer', 'blue', 'regular']"
27227.jpg,Dress,"['summer', 'white', 'regular']"
12830.jpg,Dress,"['green', 'white']"
4933.jpg,Dress,"['summer', 'casual', 'white', 'regular', 'pink']"
50722.jpg,Dress,"['pink', 'white', 'winter']"
31127.jpg,Dress,"['black', 'summer', 'regular']"
34063.jpg,Dress,"['summer', 'white', 'yellow', 'regular', 'pink']"
2705.jpg,Dress,"['blue', 'winter']"
40149.jpg,Dress,"['pink', 'summer', 'white']"
31128.jpg,Dress,"['summer', 'blue', 'white', 'regular', 'pink']"
12849.jpg,Dress,['white']
43694.jpg,Dress,['blue']
31168.jpg,Dress,"['white', 'regular']"
18166.jpg,Dress,"['pink', 'summer', 'purple']"
34167.jpg,Dress,"['white', 'regular']"
50721.jpg,Dress,"['pink', 'winter']"
27224.jpg,Dress,"['summer', 'white', 'regular']"
5570.jpg,Dress,"['spring', 'red', 'grey']"
34062.jpg,Dress,"['summer', 'white', 'yellow', 'regular', 'pink']"
27226.jpg,Dress,"['pink', 'summer', 'regular']"
31124.jpg,Dress,"['pink', 'summer', 'regular']"
12837.jpg,Dress,['pink']
27195.jpg,Dress,"['pink', 'summer', 'white', 'regular']"
37266.jpg,Dress,"['casual', 'summer', 'blue', 'white']"
41302.jpg,Dress,['blue']
24929.jpg,Dress,"['summer', 'blue', 'regular']"
34115.jpg,Dress,"['blue', 'regular', 'winter']"
42592.jpg,Dress,['pink']
27198.jpg,Dress,"['loose', 'summer', 'blue', 'regular']"
27219.jpg,Dress,"['loose', 'summer', 'regular', 'purple']"
25503.jpg,Dress,"['black', 'blue', 'regular', 'pink', 'winter']"
27197.jpg,Dress,"['pink', 'summer', 'regular']"
4988.jpg,Dress,"['summer', 'casual', 'white', 'regular', 'pink']"
37267.jpg,Dress,"['red', 'white']"
29167.jpg,Dress,"['red', 'white']"
34015.jpg,Dress,"['pink', 'summer', 'regular']"
52123.jpg,Dress,"['pink', 'winter']"
2697.jpg,Dress,"['summer', 'blue']"
33486.jpg,Dress,"['loose', 'summer', 'blue', 'regular']"
5007.jpg,Dress,"['summer', 'casual', 'red', 'regular', 'purple']"
11261.jpg,Dress,"['summer', 'blue', 'red', 'white']"
52125.jpg,Dress,"['pink', 'white', 'winter']"
4983.jpg,Dress,"['summer', 'casual', 'white', 'regular', 'pink']"
18175.jpg,Dress,"['summer', 'purple']"
10016.jpg,Dress,"['pink', 'summer']"
34066.jpg,Dress,"['summer', 'white', 'regular']"
36750.jpg,Dress,"['loose', 'pink', 'summer', 'blue']"
41996.jpg,Dress,"['black', 'summer', 'white']"
2712.jpg,Dress,"['summer', 'blue', 'white']"
52124.jpg,Dress,"['orange', 'winter']"
33504.jpg,Dress,"['pink', 'summer', 'regular']"
18169.jpg,Dress,"['pink', 'summer']"
4984.jpg,Dress,"['casual', 'summer', 'blue', 'white']"
18167.jpg,Dress,"['pink', 'summer', 'purple']"
4934.jpg,Dress,"['summer', 'casual', 'white', 'regular', 'pink']"
27228.jpg,Dress,"['pink', 'summer', 'white', 'regular']"
27223.jpg,Dress,"['loose', 'summer', 'blue', 'regular']"
33505.jpg,Dress,"['pink', 'summer', 'white', 'regular']"
4931.jpg,Dress,"['summer', 'blue', 'casual', 'white', 'regular', 'pink']"
23621.jpg,Dress,"['summer', 'blue', 'white', 'regular']"
4936.jpg,Dress,"['black', 'summer', 'casual', 'white', 'regular', 'pink']"
34064.jpg,Dress,"['summer', 'blue', 'white', 'regular', 'pink']"
34065.jpg,Dress,"['black', 'summer', 'regular']"
27225.jpg,Dress,"['black', 'white', 'regular', 'pink', 'winter']"
40148.jpg,Dress,"['summer', 'blue', 'white']"
31126.jpg,Dress,"['summer', 'white', 'regular']"
2704.jpg,Dress,"['summer', 'white']"
27196.jpg,Dress,"['pink', 'yellow']"
40127.jpg,Dress,"['black', 'summer', 'white']"
4987.jpg,Dress,"['summer', 'casual', 'white', 'regular', 'pink']"
31129.jpg,Dress,"['pink', 'summer', 'white', 'regular']"
7100.jpg,Bag,"['Duffel Bag', 'green']"
36069.jpg,Bag,"['Duffel Bag', 'yellow']"
34122.jpg,Bag,"['Duffel Bag', 'green']"
39883.jpg,Bag,"['Duffel Bag', 'blue']"
37259.jpg,Bag,"['black', 'Duffel Bag', 'white']"
36062.jpg,Bag,"['Duffel Bag', 'blue']"
7079.jpg,Bag,"['Duffel Bag', 'blue']"
27041.jpg,Bag,"['black', 'Duffel Bag']"
7115.jpg,Bag,"['black', 'Duffel Bag']"
36042.jpg,Bag,"['Duffel Bag', 'blue', 'brown']"
22684.jpg,Bag,"['black', 'Duffel Bag']"
53363.jpg,Bag,"['black', 'Duffel Bag']"
36072.jpg,Bag,"['Duffel Bag', 'green']"
37225.jpg,Bag,"['Duffel Bag', 'green']"
19942.jpg,Bag,"['black', 'Duffel Bag', 'casual']"
36045.jpg,Bag,"['Duffel Bag', 'yellow']"
7101.jpg,Bag,"['black', 'Duffel Bag', 'blue']"
36068.jpg,Bag,"['Duffel Bag', 'green']"
21830.jpg,Bag,"['Duffel Bag', 'green']"
9912.jpg,Bag,"['black', 'Duffel Bag']"
9916.jpg,Bag,"['Duffel Bag', 'white', 'formal']"
36040.jpg,Bag,"['Duffel Bag', 'brown']"
21249.jpg,Bag,"['black', 'Duffel Bag']"
